function_ID,run_ID,dim,best_fitness,time_period,communication_percentage,total_FEs,node_num,GPU_num,island_num,total_pop_size,subisland_size,interval,migration_size,migration_rate,buffer_capacity,migration_topology,buffer_manage,regroup_option,configure_EA,EA_parameters
24,13,100,360.936,1650,0.00805877,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
24,14,100,360.627,1650,0.00805262,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
23,6,100,348.888,8250,0.00472298,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
24,15,100,359.429,1650,0.00805923,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
25,1,100,218.138,1650,0.00582726,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
25,2,100,218.596,1650,0.00581488,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
25,3,100,219.305,1650,0.00579981,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
25,4,100,218.481,1650,0.00581914,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
23,7,100,349.146,8250,0.00471885,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
25,5,100,216.977,1650,0.00581226,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
23,2,100,433.725,26470,0.00371271,100000000,32,0,32,2048,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
25,6,100,221.757,1650,0.00581605,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
